"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"25BGCKX8","conferencePaper","2006","Tobler, W. R.","Looking At Some Data from Isard’ s “Methods of Regional Analysis","","","","","","","2006-02","2020-05-20 11:39:42","2020-05-23 22:06:58","","13 p.","","","","","","","","","","","","Santa Fé, NM","","","","","","","CC253","","<p style=""margin-bottom: 0cm; line-height: 100%;"">DVD_Tobler All Stuff PDF Reprints Movement</p>; <p>Résumé C. Reymond-Cauvin, 20/05/2020</p> <p style=""text-align: justify;"">Tobler a utilisé des données venant du livre de W. Isard sur les méthodes d'analyse régionale. Il a pris deux matrices, l'une de 36x36, l'autre de 47x47 et ne leur a fait subir aucune transformation. Il a simplement testé ce que donnaient des essais de réduction en combinant ou en enlevant des lignes ou des colonnes. Il montre les résultats sous forme de cartes.</p>","C:\Users\cplume01\Zotero\storage\FSXGNQFF\Tobler - 2006 - Looking At Some Data from Isard’ s “Methods of Reg.pdf","","CC-BDL; LocCC-CDMV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Western Regional Science Association meeting","","","","","","","","","","","","","","",""
"NCZR96QR","manuscript","2004","Tobler, Waldo R.","Optimal Parsing of Large Arrays","","","","","http://www.csiss.org/clearinghouse/FlowMapper/MovementMapping.pdf","","2004","2020-05-21 21:14:41","2020-05-23 21:46:36","2020-05-23","","","","","","","","","","","","","","en","","","","","","CC258","","<p style=""margin-bottom: 0cm; line-height: 100%;"">DVD_Tobler All Stuff PDF Reprints Movement</p>; <p>Résumé C. Reymond-Cauvin, 22/05/2020</p> <p style=""text-align: justify;"">Concerne les seuils dans les matrices de mouvement.</p>","C:\Users\cplume01\Zotero\storage\P28T7NP5\Tobler - 2004 - Optimal Parsing of Large Arrays.pdf","","LocCC-CDMV; CC-Mouvements","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QJ79C3AH","conferencePaper","1974","Tobler, Waldo R.","Spatial Autocorrelation and the Archaeologist","","","","","https://www.researchgate.net/publication/241182735_SPATIAL_AUTOCORRELATION_AND_THE_ARCHAEOLOGIST","Introductory comments presented to the Society for American Archaeology","1974-05-02","2020-05-16 13:13:48","2020-05-23 20:26:03","","5","","","","","","","","","","","","Washington D.C.","en","","","","","","CC164","","<p style=""margin-bottom: 0cm; line-height: 100%;"">DVD_Tobler All Stuff PDF Reprints Archeology</p>; <p>Résumé C. Reymond-Cauvin, 16/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Article partant de l'idée que le présent est influencé par le passé, que chaque lieu est influencé par ses voisins. Comme les historiens divisent le temps en périodes, les géographes partagent l'espace en sous-ensembles d'espace disjoints, ce qui correspond à une régionalisation. Cette dernière a nécessairement un ordre comme le temps. L'analyse spectrale décompose les données en un continuum de composantes d'échelles. Pour comprendre il faut que l'on mesure la quantité d'influence d'un lieu sur les autres. L'autocorrélation est une mesure de la structure moyenne d'un espace ; elle permet d'estimer les lieux les plus significatifs pour les observations, de filtrer l'erreur à partir des valeurs observées et de procéder à une interpolation pour estimer les valeurs des lieux non valués.</span></p>","C:\Users\cplume01\Zotero\storage\LU57M5WR\Tobler - 1974 - Spatial Autocorrelation and the Archaeologist.pdf","","LocCC-CDSC; CC-Filtrage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Society for American Archaeology Meeting","","","","","","","","","","","","","","",""
"YR7UZR35","document","2003","Tobler, W. R.","Cartograms types","","","","","http://www.ncgia.ucsb.edu/projects/Cartogram","","2003","2020-05-22 13:45:31","2020-05-22 13:49:16","","","","","","","","","","","","","","","en","","","","","","CC299","","<p>L'url fourni ne fonctionne pas.</p> <p>On peut éventuellement regarder à l'url suivant :</p> <p><a href=""http://www.ncgia.ucsb.edu/projects/tobler/Projections/index.htm"">http://www.ncgia.ucsb.edu/projects/tobler/Projections/index.htm</a></p> <p>Certains éléments correspoindent aux cartogrammes</p>","","","LocCC-WEB; CC-Cartogramme","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BIJQBBY8","presentation","1984","Tobler, W. R.; Kennedy, Susan","Harmonic interpolations.","","","","","","","1984-04","2020-05-22 13:33:38","2020-05-22 13:36:17","","","","","","","","","","","","","","","","","Texte pour la présentation 11 p.","","","","","CoteCC295","<p>Résumé C. Reymond-Cauvin, 22/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Article présentant 3 cas où utiliser le voisinage pour les pondérations par la moyenne : 1. Pixel ou grille régulière ; 2 et 3 : voisinage irrégulièrement répartis comme resels ou comme localisations ponctuelles. Pour 2: interpolation biharmonique</span></p>","","","CC-Lissage, interpolation; LocCC-LBGEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AAG Presentation","","","","","","","","","","","","","","","",""
"G5XQBTXW","manuscript","1981","Dorigo, Guido; Tobler, W. R.","A migration model","","","","","","","1981","2020-05-22 13:13:49","2020-05-22 13:17:29","","","40 + annexe","","","","","","","","","","","Santa Barbara Ca","en","","PrePrint du  CC95","","","","CC292","","<p>Résumé C. Reymond-Cauvin, 22/05/2020</p> <p> </p> <p>PréPrint de l'article CC95</p> <p><span style=""font-size: 11.0pt; line-height: 107%; font-family: 'Calibri',sans-serif;"">Article fondamental pour les modèles 'push-pull'. Il montre comment ce modèle intègre plusieurs lois de migration de Ravenstein, qu'il est équivalent au problème de transport quadratique et qu'il est lié aux mathématiques de modèles de flux continus classiques. Les résultats donnent une classe améliorée de modèles d'interaction spatiale linéaire. C'est le modèle retravaillé à Strasbourg (cf. article 1989). Cet article a été publié officiellement avec un peu moins de détail en 1983 (L95) ; il est à rapprocher des articles sur Ravenstein (CC205, 1994 ; CC133, 1995 ; CC223, 2009) et sur d'autres articles comme CC91 (1981, 5b) sur un modèle de mouvement, CC88 (1979, 5b) et CCL97 (1983, 5b) sur les attractivités et l'interaction spatiale ou encore les modèles de transports quadratiques (CC293, 1982, 5d ; CC117, 1988, 5d).</span></p>","","","Migrations; LocCC-LBIS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FNIH36CY","manuscript","1981","Tobler, W. R.","Derivation of a gravity model. Note.","","","","","","","1981","2020-05-22 13:09:01","2020-05-22 13:10:42","","","7","","","","","","","","","","","Santa Barbara","en","","Note informel","","","","CC291","","<p>Résumé C. Reymond-Cauvin, 22/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 107%; font-family: 'Calibri',sans-serif;"">Réflexion concrète avec formules sur les constantes et les contraintes du modèle de gravité ""classique"".</span></p>","","","CC-Modelisation (mouvement); LocCC-LBIS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WI7YS727","manuscript","1981","Tobler, W. R.","The impact of transportation on spatial relations","","","","","","","1981","2020-05-22 13:02:30","2020-05-22 13:05:37","","","4","","","","","","","","","","","Santa Barbara Ca","en","","Texte informel","","","","CC289","","<p>À scanner</p>; <p>Résumé C. Reymond-Cauvin, 22/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 107%; font-family: 'Calibri',sans-serif;"">Bref article où l'auteur propose de calculer la forme fondamentale de Gauss pour effectuer des mesures empiriques des séparations spatiales ou des vitesses de trajet, avant et après des innovations dans les modes de transports. Cela décrit complétement l'impact géométrique des changements. Ces quantités numériques semblent d'un intérêt pratique pour évaluer les systèmes de transports.</span></p>","","","LocCC-CCB; CC-Déplacement-Transports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TY5YLP6Q","computerProgram","1979","Tobler, W. R.","Computer programs.","","","","","","","1979","2020-05-22 12:49:28","2020-05-22 12:50:59","","","","","","","","","","","","","","Santa Barbara, US-CA","","","","","","","CC287","","<p>À scanner éventuellement</p>; <p>Résumé C. Reymond-Cauvin, 22/05/2020</p> <p style=""text-align: justify;"">Liste de l'ensemble des programmes avec leur description sommaire à disposition des étudiants</p>","","","CC-programmes; LocCC-LBCAO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FORTRAN","","","","","","","","",""
"X3FJ26HA","manuscript","1977","Tobler, W. R.","The trilateration problem","","","","","","","1977","2020-05-22 12:34:44","2020-05-22 12:40:05","","","8","","","","","","","","","","","Santa Barbara, US-CA","en","","Texte informel. Notes de lecture","","","","CC285","","<p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Trilatération. Cf. MDS et thèse  CC avec un exemple manuel identique</span></p>","","","CC-Anamorphose (sauf cartogramme); LocCC-LBTCP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D4VKK7AC","manuscript","1977","Tobler, W. R.","Bidimensional regression : a computer program.","","","","","","","1977","2020-05-22 12:27:27","2020-05-22 12:30:03","","","71","","","","","","","","","","","Santa Barbara","en","","PrePrint du CC130","","","","CC284","","<p>Résumé C. Reymond-Cauvin, 22/05/2020</p> <p style=""text-align: justify;"">La régression bidimensionnelle. Article fondamental publié officiellement en 1994. Voir CC130</p> <p style=""text-align: justify;"">Le CC284 a été diffusé en 1977 et constitue la première version complète de la régression bidimensionnelle. Elle est légèrement plus détaillée sur certains points que la version publiée. En particulier les paramètres de la version Fortran sont explicités. Leur signification est importante pour bien comprendre la méthode.</p>","","","CC-programmes; LocCC-LBTCP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I4QTM82E","manuscript","1976","Tobler, W.","Appeals procedures for LSEA instructional staff.","","","","","","","1976","2020-05-22 12:24:17","2020-05-22 12:25:59","","","2","","","","","","","","","","","Ann Arbor, MI, US Michigan","en","","Texte informel","","","","CC283","","<p>À scanner</p>; <p>Résumé C. Reymond-Cauvin, 22/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 107%; font-family: 'Calibri',sans-serif;"">Excepté une bref page sur le lissage, aucun élément nouveau. Essentiellement quelques références écrites à la main.</span></p>","","","LocCC-CCB; CC-Enseignement_cartographie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4WJLDS2Z","manuscript","1975","Tobler, W. R.","Tuning an interpolated  lattice","","","","","","","1975","2020-05-22 12:01:24","2020-05-22 12:03:24","","","12 p.","","","","","","","","","","","Ann Arbor, MI, US Michigan","en","","texte informel","","","","CC281","","<p>PrePrint du n° CC84</p>; <p>Résumé C. Reymond-Cauvin, 22/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Différentes procédures existent pour interpoler un semis de points valués selon la définition du terme ""proximité"" et les variations de fonction de pondération. La méthode du tuning (accord, réglage) a l'avantage de n'avoir besoin du calcul d'aucune distance. Grille déjà établie et interpolation linéaire entre les nœuds. Méthode itérative. </span></p>","","","CC-Lissage, interpolation; LocCC-LBGEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
